width,height,area,y_center,y_bottom,object_class,distance
45.92108154296875,35.5098876953125,1630.652448438108,247.4742126464844,265.2291564941406,traffic light,2.2
45.92108154296875,35.5098876953125,1630.652448438108,247.4742126464844,265.2291564941406,traffic light,2.2
45.92108154296875,35.5098876953125,1630.652448438108,247.4742126464844,265.2291564941406,traffic light,2.2
46.38059997558594,29.1962890625,1354.1414037793877,410.1976318359375,424.7957763671875,traffic light,2.2
46.38059997558594,29.1962890625,1354.1414037793877,410.1976318359375,424.7957763671875,traffic light,2.2
46.38059997558594,29.1962890625,1354.1414037793877,410.1976318359375,424.7957763671875,traffic light,2.2
46.473876953125,33.58203125,1560.6871881484983,224.34478759765625,241.13580322265625,traffic light,2.2
46.473876953125,33.58203125,1560.6871881484983,224.34478759765625,241.13580322265625,traffic light,2.2
46.473876953125,33.58203125,1560.6871881484983,224.34478759765625,241.13580322265625,traffic light,2.2
47.63531494140625,28.7945556640625,1371.6377276554704,412.7853088378906,427.1825866699219,traffic light,2.2
47.63531494140625,28.7945556640625,1371.6377276554704,412.7853088378906,427.1825866699219,traffic light,2.2
47.63531494140625,28.7945556640625,1371.6377276554704,412.7853088378906,427.1825866699219,traffic light,2.2
46.079345703125,37.5301513671875,1729.3648191392422,342.53289794921875,361.2979736328125,traffic light,2.2
46.079345703125,37.5301513671875,1729.3648191392422,342.53289794921875,361.2979736328125,traffic light,2.2
46.079345703125,37.5301513671875,1729.3648191392422,342.53289794921875,361.2979736328125,traffic light,2.2
42.54756164550781,24.60894775390625,1047.0507215904072,229.1678924560547,241.4723663330078,traffic light,2.59
46.101318359375,34.1396484375,1573.8828012943268,351.3827514648437,368.45257568359375,traffic light,2.7
46.101318359375,34.1396484375,1573.8828012943268,351.3827514648437,368.45257568359375,traffic light,2.7
46.101318359375,34.1396484375,1573.8828012943268,351.3827514648437,368.45257568359375,traffic light,2.7
47.6923828125,36.1806640625,1725.5420808792114,404.1069641113281,422.1972961425781,traffic light,2.7
47.6923828125,36.1806640625,1725.5420808792114,404.1069641113281,422.1972961425781,traffic light,2.7
47.6923828125,36.1806640625,1725.5420808792114,404.1069641113281,422.1972961425781,traffic light,2.7
47.072357177734375,28.7244873046875,1352.1293261535466,368.4109497070313,382.773193359375,traffic light,2.7
47.072357177734375,28.7244873046875,1352.1293261535466,368.4109497070313,382.773193359375,traffic light,2.7
47.072357177734375,28.7244873046875,1352.1293261535466,368.4109497070313,382.773193359375,traffic light,2.7
47.1455078125,29.48236083984375,1389.9608733057976,302.0707092285156,316.8118896484375,traffic light,2.7
47.1455078125,29.48236083984375,1389.9608733057976,302.0707092285156,316.8118896484375,traffic light,2.7
47.1455078125,29.48236083984375,1389.9608733057976,302.0707092285156,316.8118896484375,traffic light,2.7
36.0103759765625,21.3587646484375,769.1371453851461,166.53280639648438,177.21218872070312,traffic light,2.81
36.530517578125,22.4844970703125,821.3703154623508,369.64642333984375,380.888671875,kite,2.86
36.13839721679688,22.8785400390625,826.7937676720321,304.23370361328125,315.6729736328125,traffic light,2.87
32.508331298828125,21.72247314453125,706.1613536123186,380.9373779296875,391.7986145019531,kite,2.95
34.7408447265625,21.72210693359375,754.6443441137671,354.1285400390625,364.9895935058594,traffic light,2.96
34.49169921875,21.143524169921875,729.2760760933161,170.44699096679688,181.0187530517578,traffic light,3.07
56.7762451171875,40.56622314453125,2303.197828732431,367.6944274902344,387.9775390625,traffic light,3.0
56.7762451171875,40.56622314453125,2303.197828732431,367.6944274902344,387.9775390625,traffic light,3.0
56.7762451171875,40.56622314453125,2303.197828732431,367.6944274902344,387.9775390625,traffic light,3.0
34.439605712890625,23.185791015625,798.5095007196069,148.96804809570312,160.56094360351562,traffic light,3.12
33.394195556640625,21.68939208984375,724.2998009528965,371.5675048828125,382.4122009277344,traffic light,3.15
31.4608154296875,20.2811279296875,638.0608225017786,267.23126220703125,277.371826171875,traffic light,3.15
32.610595703125,20.1585693359375,657.3829545676708,290.478515625,300.55780029296875,airplane,3.16
31.720458984375,19.75531005859375,626.6475024372339,354.5341186523437,364.4117736816406,airplane,3.22
32.6573486328125,20.075439453125,655.6106251776218,314.32489013671875,324.36260986328125,traffic light,3.28
46.737548828125,38.11285400390625,1781.3013749867678,167.139892578125,186.19631958007807,traffic light,3.2
46.737548828125,38.11285400390625,1781.3013749867678,167.139892578125,186.19631958007807,traffic light,3.2
46.737548828125,38.11285400390625,1781.3013749867678,167.139892578125,186.19631958007807,traffic light,3.2
